,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,GarageCars,GarageArea,SalePrice,ExterQual_TA,BsmtQual_Ex,KitchenQual_Ex,KitchenQual_TA,ExterQual_Ex,BsmtQual_TA
1004,7,2005,2006,1346.0,1504.0,1504.0,2,7.0,2.0,457.0,181000.0,0,0,0,0,0,0
1005,5,1977,1977,985.0,985.0,985.0,2,6.0,1.0,328.0,149900.0,0,0,0,1,0,0
1006,6,1970,1970,1657.0,1657.0,1657.0,2,7.0,2.0,484.0,163500.0,1,0,0,1,0,0
1007,4,1970,1970,546.0,546.0,1092.0,1,6.0,1.0,286.0,88000.0,1,0,0,1,0,1
1008,7,2004,2005,1710.0,1710.0,1710.0,2,7.0,2.0,550.0,240000.0,0,1,0,0,0,0
1009,5,1926,1950,1008.0,1008.0,1522.0,2,7.0,0.0,0.0,102000.0,1,0,0,1,0,1
1010,5,1948,1950,720.0,720.0,1271.0,2,7.0,1.0,312.0,135000.0,1,0,0,1,0,1
1011,5,1965,1965,42.0,1664.0,1664.0,2,8.0,0.0,0.0,100000.0,1,0,0,1,0,0
1012,6,1923,1996,602.0,900.0,1502.0,1,7.0,1.0,180.0,165000.0,1,0,0,0,0,1
1013,5,1910,2006,1022.0,1022.0,1022.0,1,4.0,1.0,280.0,85000.0,1,0,0,1,0,1
1014,6,1948,1950,1082.0,1082.0,1082.0,1,5.0,1.0,240.0,119200.0,1,0,0,1,0,1
1015,8,2001,2001,810.0,810.0,1665.0,2,6.0,2.0,528.0,227000.0,0,0,0,0,0,0
1016,7,1996,1996,1504.0,1504.0,1504.0,2,6.0,2.0,478.0,203000.0,0,0,0,0,0,0
1017,8,1984,1984,1220.0,1360.0,1360.0,1,4.0,2.0,565.0,187500.0,0,0,0,0,0,0
1018,7,1991,1992,384.0,802.0,1472.0,2,7.0,2.0,402.0,160000.0,0,0,0,0,0,0
1019,7,2005,2005,1362.0,1506.0,1506.0,2,6.0,2.0,440.0,213490.0,0,0,0,0,0,0
1020,4,2005,2005,1132.0,1132.0,1132.0,1,5.0,2.0,451.0,176000.0,1,0,0,0,0,0
1021,7,2006,2006,1199.0,1220.0,1220.0,2,6.0,2.0,632.0,194000.0,0,0,0,0,0,0
1022,5,1930,1950,912.0,912.0,1248.0,1,6.0,1.0,160.0,87000.0,1,0,0,1,0,1
1023,7,2005,2006,1346.0,1504.0,1504.0,2,7.0,2.0,437.0,191000.0,0,0,0,0,0,0
1024,8,1976,1976,1565.0,2155.125,2747.625,2,10.0,2.0,665.0,287000.0,0,0,0,0,0,0
1025,5,1972,1972,882.0,882.0,882.0,1,5.0,2.0,461.0,112500.0,1,0,0,1,0,1
1026,5,1960,1960,1268.0,1264.0,1264.0,1,6.0,2.0,461.0,167500.0,1,0,0,1,0,1
1027,8,2007,2008,1638.0,1646.0,1646.0,2,7.0,3.0,800.0,293077.0,0,0,0,0,0,0
1028,5,1941,1950,768.0,968.0,1376.0,1,6.0,1.0,240.0,105000.0,1,0,0,1,0,1
1029,6,1972,1972,672.0,672.0,1218.0,1,7.0,1.0,264.0,118000.0,1,0,0,1,0,1
1030,5,1916,1995,686.0,948.0,1928.0,2,10.0,0.0,0.0,160000.0,1,0,0,1,0,1
1031,7,1920,1970,824.0,1687.0,2747.625,2,10.0,2.0,672.0,197000.0,1,0,0,1,0,1
1032,8,1993,1993,1338.0,1352.0,2520.0,2,10.0,3.0,796.0,310000.0,0,0,0,0,0,0
1033,7,2002,2002,1654.0,1654.0,1654.0,2,6.0,3.0,900.0,230000.0,0,0,0,0,0,0
1034,5,1938,1950,920.0,954.0,954.0,1,5.0,1.0,240.0,119750.0,1,0,0,0,0,0
1035,4,1957,1957,42.0,845.0,845.0,1,5.0,1.0,290.0,84000.0,1,0,0,1,0,0
1036,9,2007,2008,1620.0,1620.0,1620.0,2,6.0,3.0,912.0,315500.0,0,1,1,0,0,0
1037,8,2001,2002,1055.0,1055.0,2263.0,2,7.0,2.0,905.0,287000.0,0,0,0,0,0,0
1038,4,1970,2008,546.0,798.0,1344.0,1,6.0,0.0,0.0,97000.0,1,0,0,1,0,1
1039,4,1970,1970,630.0,630.0,630.0,1,3.0,1.0,286.0,80000.0,1,0,0,1,0,0
1040,5,1957,2000,1134.0,1803.0,1803.0,2,8.0,2.0,484.0,155000.0,1,0,0,1,0,1
1041,6,1966,2000,800.0,800.0,1632.0,1,7.0,2.0,484.0,173000.0,1,0,0,0,0,1
1042,6,2005,2005,1306.0,1306.0,1306.0,2,5.0,2.0,624.0,196000.0,0,0,0,0,0,0
1043,7,1990,1990,1475.0,1532.0,2329.0,2,10.0,2.0,514.0,262280.0,1,0,0,0,0,0
1044,8,1981,1981,2052.0,2155.125,2524.0,2,9.0,2.0,542.0,278000.0,0,0,0,0,0,0
1045,3,1955,1955,42.0,1733.0,1733.0,2,8.0,2.0,452.0,139600.0,1,0,0,1,0,0
1046,9,2005,2006,1992.0,1992.0,2747.625,3,10.0,3.0,716.0,340037.5,0,1,1,0,0,0
1047,5,1994,1995,990.0,990.0,990.0,1,5.0,2.0,672.0,145000.0,1,0,0,1,0,0
1048,5,1960,2006,42.0,1771.0,1771.0,1,9.0,2.0,336.0,115000.0,1,0,0,1,0,0
1049,4,1946,2006,42.0,930.0,930.0,1,6.0,1.0,308.0,84900.0,1,0,0,0,0,0
1050,7,2007,2007,1302.0,1302.0,1302.0,2,6.0,2.0,436.0,176485.0,0,0,0,0,0,0
1051,7,2007,2007,1316.0,1316.0,1316.0,2,6.0,2.0,440.0,200141.0,0,0,0,0,0,0
1052,6,1964,1978,816.0,1127.0,1977.0,1,9.0,2.0,540.0,165000.0,1,0,0,1,0,1
1053,5,1957,2002,1216.0,1526.0,1526.0,1,7.0,1.0,364.0,144500.0,1,0,0,1,0,1
1054,8,2002,2002,1065.0,1091.0,1989.0,2,7.0,2.0,586.0,255000.0,0,0,0,0,0,0
1055,6,1976,1976,1193.0,1523.0,1523.0,2,7.0,2.0,478.0,180000.0,1,0,0,1,0,0
1056,7,2005,2005,1364.0,1364.0,1364.0,2,6.0,2.0,484.0,185850.0,0,0,0,0,0,0
1057,7,1994,1994,973.0,979.0,1850.0,2,7.0,2.0,467.0,248000.0,0,0,0,0,0,0
1058,9,2008,2008,1104.0,1130.0,2184.0,2,10.0,3.0,836.0,335000.0,0,1,1,0,1,0
1059,6,1932,1950,854.0,1096.0,1991.0,1,7.0,2.0,432.0,220000.0,1,0,0,1,0,1
1060,8,2001,2001,1338.0,1338.0,1338.0,2,6.0,2.0,582.0,213500.0,0,0,0,0,0,0
1061,3,1935,1950,894.0,894.0,894.0,1,6.0,3.0,938.25,81000.0,0,0,0,1,0,1
1062,5,1900,1950,662.0,1422.0,2337.0,2,10.0,2.0,560.0,90000.0,1,0,0,1,0,1
1063,6,1925,1980,1103.0,1103.0,1103.0,1,5.0,2.0,440.0,110500.0,1,0,0,0,0,1
1064,5,1966,1966,1154.0,1154.0,1154.0,1,6.0,2.0,480.0,154000.0,1,0,0,1,0,1
1065,7,1996,1997,1306.0,1306.0,2260.0,2,7.0,2.0,533.0,328000.0,0,1,0,0,0,0
1066,6,1993,1994,799.0,799.0,1571.0,2,7.0,2.0,380.0,178000.0,0,0,0,1,0,0
1067,6,1964,1964,780.0,798.0,1611.0,1,7.0,2.0,442.0,167900.0,1,0,0,1,0,1
1068,6,1973,1973,942.0,1291.0,2521.0,2,10.0,2.0,576.0,151400.0,1,0,0,1,0,0
1069,5,1949,2003,845.0,893.0,893.0,1,4.0,2.0,576.0,135000.0,1,0,0,0,0,1
1070,5,1956,1956,1048.0,1048.0,1048.0,1,6.0,1.0,286.0,135000.0,1,0,0,1,0,1
1071,6,1968,1968,727.0,829.0,1556.0,1,8.0,2.0,441.0,154000.0,1,0,0,1,0,1
1072,5,1948,1950,810.0,1002.0,1456.0,1,7.0,1.0,280.0,91500.0,1,0,0,1,0,0
1073,6,1977,1977,690.0,698.0,1426.0,1,6.0,2.0,440.0,159500.0,1,0,0,1,0,1
1074,7,2006,2006,1240.0,1240.0,1240.0,2,5.0,3.0,826.0,194000.0,0,0,0,0,0,0
1075,7,1940,1984,800.0,960.0,1740.0,1,6.0,1.0,240.0,219500.0,1,0,0,1,0,1
1076,5,1936,1989,796.0,1096.0,1466.0,2,7.0,2.0,566.0,170000.0,1,0,0,0,0,0
1077,5,1969,1969,1096.0,1096.0,1096.0,1,6.0,1.0,299.0,138800.0,1,0,0,1,0,1
1078,6,2004,2004,848.0,848.0,848.0,1,3.0,2.0,420.0,155900.0,0,0,0,0,0,0
1079,5,1994,1994,990.0,990.0,990.0,1,5.0,1.0,299.0,126000.0,1,0,0,1,0,0
1080,6,1971,2004,1258.0,1258.0,1258.0,2,5.0,2.0,528.0,145000.0,0,0,0,0,0,1
1081,5,1963,1963,1040.0,1040.0,1040.0,1,5.0,1.0,308.0,133000.0,1,0,0,1,0,1
1082,7,2002,2002,1459.0,1459.0,1459.0,2,6.0,2.0,527.0,192000.0,0,0,0,0,0,0
1083,6,1964,1964,1251.0,1251.0,1251.0,1,6.0,1.0,461.0,160000.0,1,0,0,1,0,1
1084,6,1995,1996,691.0,691.0,1498.0,2,6.0,2.0,409.0,187500.0,1,0,0,1,0,0
1085,6,1992,1992,936.0,996.0,996.0,1,5.0,2.0,564.0,147000.0,1,0,0,0,0,0
1086,4,1973,1973,546.0,546.0,1092.0,1,6.0,1.0,286.0,83500.0,1,0,0,1,0,1
1087,8,2005,2006,1082.0,1082.0,1953.0,2,9.0,3.0,938.25,252000.0,0,0,0,0,0,0
1088,7,2004,2004,970.0,970.0,1709.0,2,7.0,2.0,380.0,137500.0,0,0,0,0,0,0
1089,8,2005,2005,1247.0,1247.0,1247.0,1,4.0,2.0,550.0,197000.0,0,0,0,0,0,0
1090,3,1950,1950,42.0,1040.0,1040.0,2,6.0,2.0,400.0,92900.0,1,0,0,1,0,0
1091,7,1999,2000,600.0,624.0,1252.0,2,4.0,2.0,462.0,160000.0,0,0,0,0,0,0
1092,6,1925,1950,1181.0,1390.0,1694.0,2,7.0,2.0,576.0,136500.0,1,0,0,1,0,1
1093,5,1965,1998,864.0,1200.0,1200.0,1,6.0,2.0,884.0,146000.0,1,0,0,0,0,1
1094,5,1956,2000,936.0,936.0,936.0,1,4.0,1.0,308.0,129000.0,1,0,0,1,0,1
1095,6,2006,2006,1314.0,1314.0,1314.0,2,6.0,2.0,440.0,176432.0,0,0,0,0,0,0
1096,6,1914,2006,684.0,773.0,1355.0,1,7.0,0.0,0.0,127000.0,1,0,0,0,0,1
1097,8,1986,1986,1074.0,1088.0,1088.0,1,5.0,2.0,461.0,170000.0,0,0,0,0,0,0
1098,4,1936,1950,672.0,757.0,1324.0,1,6.0,1.0,240.0,128000.0,1,0,0,1,0,1
1099,7,1978,1978,1271.0,1601.0,1601.0,2,7.0,2.0,478.0,157000.0,1,0,0,1,0,0
1100,2,1920,1950,290.0,438.0,438.0,1,3.0,1.0,246.0,60000.0,1,0,0,0,0,1
1101,5,1971,1971,950.0,950.0,950.0,1,5.0,1.0,280.0,119500.0,1,0,0,1,0,1
1102,5,1960,2002,1010.0,1134.0,1134.0,1,6.0,1.0,254.0,135000.0,1,0,0,1,0,1
1103,6,1959,1959,655.0,1194.0,1194.0,1,6.0,2.0,539.0,159500.0,1,0,0,1,0,1
1104,5,1970,1970,630.0,630.0,1302.0,2,6.0,2.0,440.0,106000.0,1,0,0,1,0,1
1105,8,1994,1995,1463.0,1500.0,2622.0,2,9.0,2.0,712.0,325000.0,0,1,0,0,0,0
1106,7,1990,1991,910.0,1442.0,1442.0,2,6.0,2.0,719.0,179900.0,0,0,0,0,0,0
1107,7,2006,2006,868.0,887.0,2021.0,2,9.0,2.0,422.0,274725.0,0,1,0,0,0,0
1108,6,2000,2000,924.0,948.0,1690.0,2,7.0,2.0,463.0,181000.0,1,0,0,1,0,0
1109,8,2004,2005,1836.0,1836.0,1836.0,2,7.0,3.0,862.0,280000.0,0,1,0,0,0,0
1110,6,1995,1996,773.0,773.0,1658.0,2,8.0,2.0,431.0,188000.0,1,0,0,1,0,0
1111,7,1976,1976,803.0,1098.0,1964.0,2,8.0,2.0,483.0,205000.0,1,0,0,1,0,1
1112,5,1957,1957,816.0,816.0,816.0,1,5.0,1.0,308.0,129900.0,1,0,0,1,0,1
1113,5,1953,2006,1008.0,1008.0,1008.0,1,6.0,1.0,240.0,134500.0,1,0,0,0,0,1
1114,5,1954,2000,833.0,833.0,833.0,1,4.0,1.0,326.0,117000.0,1,0,0,0,0,1
1115,8,2007,2007,1734.0,1734.0,1734.0,2,7.0,3.0,928.0,318000.0,0,1,1,0,0,0
1116,8,2002,2002,408.0,779.0,1419.0,2,7.0,2.0,527.0,184100.0,0,0,0,0,0,0
1117,5,1967,2003,894.0,894.0,894.0,1,5.0,2.0,450.0,130000.0,1,0,0,0,0,1
1118,5,1958,1987,533.0,1021.0,1601.0,1,6.0,1.0,300.0,140000.0,1,0,0,1,0,1
1119,5,1959,1959,1040.0,1040.0,1040.0,1,6.0,1.0,286.0,133700.0,1,0,0,1,0,1
1120,6,1920,1950,1012.0,1012.0,1012.0,1,6.0,1.0,308.0,118400.0,1,0,0,1,0,1
1121,7,2005,2006,1552.0,1552.0,1552.0,2,7.0,3.0,782.0,212900.0,0,0,0,0,0,0
1122,4,1956,1956,672.0,960.0,960.0,1,5.0,1.0,288.0,112000.0,1,0,0,1,0,1
1123,5,1947,2008,698.0,698.0,698.0,1,4.0,0.0,0.0,118000.0,1,0,0,1,0,1
1124,7,1992,1992,384.0,812.0,1482.0,2,7.0,2.0,392.0,163900.0,1,0,0,0,0,0
1125,4,1955,1955,1005.0,1005.0,1005.0,1,5.0,2.0,672.0,115000.0,1,0,0,0,0,1
1126,7,2007,2007,1373.0,1555.0,1555.0,2,7.0,3.0,660.0,174000.0,0,0,0,0,0,0
1127,7,2004,2004,1530.0,1530.0,1530.0,2,7.0,3.0,630.0,259000.0,0,0,0,0,0,0
1128,7,2004,2005,847.0,847.0,1959.0,2,8.0,2.0,434.0,215000.0,0,0,0,0,0,0
1129,5,1980,1980,936.0,936.0,936.0,1,4.0,2.0,672.0,140000.0,1,0,0,1,0,0
1130,4,1928,1950,1122.0,1328.0,1981.0,2,7.0,2.0,576.0,135000.0,1,0,0,0,0,1
1131,5,1991,1992,974.0,974.0,974.0,1,5.0,0.0,0.0,93500.0,1,0,0,1,0,0
1132,6,1880,1950,1008.0,1178.0,2210.0,2,8.0,1.0,205.0,117500.0,1,0,0,0,0,1
1133,8,1995,1995,1128.0,1142.0,2020.0,2,8.0,2.0,466.0,239500.0,0,0,0,0,0,0
1134,6,1997,1997,916.0,916.0,1600.0,2,7.0,2.0,460.0,169000.0,1,0,0,1,0,0
1135,6,1926,1950,960.0,986.0,986.0,1,5.0,1.0,180.0,102000.0,1,0,0,1,0,1
1136,6,1950,1950,1032.0,1032.0,1252.0,1,6.0,1.0,288.0,119000.0,1,0,0,1,0,1
1137,5,1875,1996,780.0,780.0,1020.0,1,6.0,0.0,0.0,94000.0,1,0,0,1,0,1
1138,6,1977,1977,1567.0,1567.0,1567.0,2,5.0,2.0,714.0,196000.0,1,0,0,0,0,1
1139,5,1920,1950,915.0,1167.0,1167.0,1,6.0,2.0,495.0,144000.0,1,0,0,1,0,1
1140,5,1951,1951,952.0,952.0,952.0,1,4.0,2.0,840.0,139000.0,1,0,0,1,0,1
1141,5,1976,1976,780.0,1088.0,1868.0,2,9.0,2.0,484.0,197500.0,1,0,0,0,0,1
1142,8,2006,2007,1466.0,1466.0,2747.625,3,10.0,3.0,938.25,340037.5,0,1,0,0,0,0
1143,5,1959,1959,1006.0,1006.0,1006.0,1,5.0,0.0,0.0,80000.0,1,0,0,1,0,1
1144,4,1941,1950,672.0,672.0,924.0,1,5.0,1.0,280.0,80000.0,1,0,0,0,0,0
1145,5,1928,1950,1042.0,1042.0,1576.0,1,8.0,1.0,225.0,149000.0,1,0,0,1,0,1
1146,6,1985,1985,1298.0,1298.0,1298.0,2,5.0,2.0,403.0,180000.0,0,0,0,0,0,0
1147,7,1941,1950,704.0,860.0,1564.0,1,7.0,1.0,234.0,174500.0,1,0,0,0,0,1
1148,7,1926,1950,572.0,572.0,1111.0,1,5.0,1.0,288.0,116900.0,1,0,0,1,0,1
1149,7,1920,1988,650.0,832.0,1482.0,1,7.0,2.0,324.0,143000.0,1,0,0,1,0,1
1150,6,1950,1950,932.0,932.0,932.0,1,4.0,1.0,306.0,124000.0,1,0,0,0,0,1
1151,5,1959,1959,1466.0,1466.0,1466.0,1,6.0,2.0,528.0,149900.0,1,0,0,0,0,1
1152,6,1956,2004,1073.0,1811.0,1811.0,1,6.0,2.0,470.0,230000.0,1,0,1,0,0,1
1153,6,1930,2007,816.0,816.0,816.0,1,5.0,1.0,432.0,120500.0,0,0,0,1,0,1
1154,7,1965,1988,864.0,902.0,1820.0,1,8.0,2.0,492.0,201800.0,1,0,0,0,0,1
1155,5,1976,2004,1437.0,1437.0,1437.0,2,6.0,2.0,528.0,218000.0,0,0,0,0,0,0
1156,5,1965,1999,1219.0,1265.0,1265.0,2,6.0,2.0,502.0,179900.0,1,0,0,0,0,1
1157,7,2007,2008,1314.0,1314.0,1314.0,2,6.0,2.0,626.0,230000.0,0,0,0,0,0,0
1158,8,2007,2008,1580.0,1580.0,1580.0,2,7.0,3.0,830.0,235128.0,0,0,0,0,0,0
1159,6,1974,1974,901.0,943.0,1876.0,2,8.0,2.0,540.0,185000.0,0,0,0,0,0,1
1160,6,1978,1978,855.0,855.0,1456.0,2,7.0,2.0,440.0,146000.0,1,0,0,1,0,0
1161,6,1954,2006,1296.0,1640.0,1640.0,1,7.0,2.0,924.0,224000.0,0,0,0,0,0,1
1162,5,1968,1968,894.0,894.0,894.0,1,5.0,2.0,450.0,129000.0,1,0,0,1,0,0
1163,4,1969,1969,1198.0,1258.0,1258.0,0,6.0,2.0,400.0,108959.0,1,0,0,1,0,0
1164,5,1978,1978,1360.0,1432.0,1432.0,1,5.0,2.0,588.0,194000.0,1,0,0,0,0,0
1165,7,2009,2009,1502.0,1502.0,1502.0,2,7.0,2.0,644.0,233170.0,0,0,0,0,0,0
1166,8,2008,2008,1694.0,1694.0,1694.0,2,7.0,3.0,776.0,245350.0,0,0,0,0,0,0
1167,6,2000,2000,959.0,959.0,1671.0,2,7.0,2.0,472.0,173000.0,1,0,0,1,0,0
1168,6,1935,1986,1127.0,1236.0,2108.0,2,7.0,2.0,540.0,235000.0,1,0,0,0,0,1
1169,10,1995,1996,1930.0,1831.0,2747.625,3,10.0,3.0,807.0,340037.5,0,1,0,0,0,0
1170,6,1977,1977,1096.0,1118.0,1118.0,1,6.0,1.0,358.0,171000.0,1,0,0,1,0,1
1171,6,1958,1958,1261.0,1261.0,1261.0,1,6.0,2.0,433.0,163000.0,1,0,0,1,0,1
1172,7,2006,2007,625.0,625.0,1250.0,2,5.0,2.0,625.0,171900.0,0,0,0,0,0,0
1173,5,1946,1994,1598.0,1636.0,2747.625,3,10.0,0.0,0.0,200500.0,1,0,1,0,0,1
1174,6,1932,1950,952.0,1170.0,2345.0,2,9.0,2.0,360.0,239000.0,1,0,0,1,0,0
1175,8,1992,2000,1683.0,2129.0,2747.625,2,9.0,2.0,541.0,285000.0,0,0,0,0,0,0
1176,5,1984,1985,876.0,923.0,923.0,1,5.0,1.0,264.0,119500.0,1,0,0,1,0,1
1177,6,1926,2004,818.0,818.0,1224.0,1,5.0,1.0,210.0,115000.0,1,0,0,1,0,1
1178,5,1921,1950,731.0,820.0,1343.0,1,7.0,1.0,186.0,154900.0,1,0,0,1,0,1
1179,5,1954,1954,42.0,1124.0,1124.0,1,5.0,0.0,0.0,93000.0,1,0,0,1,0,0
1180,7,1990,1991,1216.0,1298.0,2514.0,2,8.0,2.0,693.0,250000.0,1,0,0,1,0,0
1181,8,2008,2008,1600.0,1652.0,1652.0,2,5.0,2.0,482.0,340037.5,0,1,0,0,1,0
1182,10,1996,1996,2052.0,2155.125,2747.625,3,10.0,3.0,813.0,340037.5,0,1,1,0,0,0
1183,5,1920,1950,1120.0,1130.0,1130.0,1,5.0,2.0,720.0,120000.0,1,0,0,1,0,1
1184,5,1963,1963,1572.0,1572.0,1572.0,1,5.0,3.0,938.25,186700.0,1,0,0,1,0,1
1185,5,1924,1950,784.0,949.0,1221.0,1,7.0,1.0,392.0,104900.0,1,0,0,1,0,1
1186,3,1900,1970,978.0,1014.0,1699.0,2,7.0,2.0,420.0,95000.0,1,0,0,1,0,0
1187,8,1994,1995,1624.0,1624.0,1624.0,2,5.0,3.0,757.0,262000.0,0,0,0,0,0,0
1188,7,2002,2002,831.0,831.0,1660.0,2,7.0,2.0,493.0,195000.0,0,0,0,0,0,0
1189,7,1999,1999,994.0,1028.0,1804.0,2,7.0,2.0,442.0,189000.0,1,0,0,0,0,1
1190,4,1961,1975,1249.0,1622.0,1622.0,1,7.0,3.5,938.25,168000.0,1,0,0,1,0,1
1191,8,1999,2000,776.0,764.0,1441.0,2,5.0,2.0,492.0,174000.0,0,0,0,0,0,0
1192,5,1925,1994,702.0,842.0,1472.0,1,6.0,1.0,250.0,125000.0,1,0,0,0,0,1
1193,6,1999,1999,1224.0,1224.0,1224.0,2,5.0,2.0,402.0,165000.0,1,1,0,1,0,0
1194,6,1969,1969,663.0,663.0,1352.0,1,7.0,1.0,299.0,158000.0,1,0,0,1,0,1
1195,6,2005,2005,728.0,728.0,1456.0,2,8.0,2.0,400.0,176000.0,1,0,0,0,0,0
1196,7,2006,2006,879.0,879.0,1863.0,2,9.0,3.0,660.0,219210.0,0,0,0,0,0,0
1197,7,1916,1950,815.0,815.0,1690.0,1,7.0,1.0,225.0,144000.0,1,0,0,1,0,1
1198,7,2001,2001,1212.0,1212.0,1212.0,2,6.0,2.0,573.0,178000.0,0,0,0,0,0,0
1199,4,1963,1979,1051.0,1382.0,1382.0,1,6.0,2.0,459.0,148000.0,1,0,0,1,0,1
1200,4,1970,1970,864.0,864.0,864.0,1,5.0,1.0,280.0,116050.0,1,0,0,1,0,1
1201,7,1998,1998,866.0,866.0,1779.0,2,6.0,2.0,546.0,197900.0,1,0,0,0,0,0
1202,5,1925,1997,884.0,884.0,1348.0,1,5.0,1.0,216.0,117000.0,1,0,0,1,0,1
1203,7,2000,2001,1630.0,1630.0,1630.0,2,6.0,2.0,451.0,213000.0,0,0,0,0,0,0
1204,5,1975,1975,1056.0,1074.0,1074.0,1,6.0,2.0,495.0,153500.0,1,0,0,1,0,0
1205,7,1990,1991,2052.0,2155.125,2196.0,2,7.0,3.0,701.0,271900.0,0,0,0,0,0,0
1206,4,1966,1966,1056.0,1056.0,1056.0,1,5.0,1.0,384.0,107000.0,1,0,0,1,0,1
1207,6,2003,2003,1682.0,1700.0,1700.0,2,7.0,2.0,544.0,200000.0,0,0,0,0,0,0
1208,5,1962,1980,931.0,1283.0,1283.0,1,6.0,2.0,506.0,140000.0,1,0,0,1,0,1
1209,8,2006,2006,1660.0,1660.0,1660.0,2,8.0,2.0,500.0,290000.0,0,1,0,0,0,0
1210,6,1992,1992,1055.0,1055.0,1845.0,2,8.0,2.0,462.0,189000.0,0,0,0,0,0,0
1211,8,1988,2005,559.0,1080.0,1752.0,2,8.0,2.0,492.0,164000.0,0,0,0,1,0,0
1212,4,1941,1950,672.0,672.0,672.0,1,4.0,1.0,234.0,113000.0,1,0,0,1,0,1
1213,4,1965,2001,648.0,960.0,960.0,0,3.0,1.0,364.0,145000.0,1,0,0,1,0,1
1214,5,1962,1962,925.0,999.0,999.0,1,6.0,1.0,300.0,134500.0,1,0,0,1,0,1
1215,5,1966,1966,894.0,894.0,894.0,1,5.0,1.0,384.0,125000.0,1,0,0,1,0,1
1216,6,1978,1978,42.0,1318.0,1902.0,2,8.0,2.0,539.0,112000.0,1,0,0,1,0,0
1217,8,2009,2009,1300.0,1314.0,1314.0,2,6.0,2.0,552.0,229456.0,0,0,0,0,0,0
1218,4,1947,1950,42.0,672.0,912.0,1,3.0,0.0,0.0,80500.0,1,0,0,1,0,0
1219,6,1971,1971,672.0,672.0,1218.0,1,7.0,0.0,0.0,91500.0,1,0,0,1,0,1
1220,5,1964,1964,912.0,912.0,912.0,1,5.0,1.0,288.0,115000.0,1,0,0,1,0,1
1221,5,1968,1968,952.0,1211.0,1211.0,1,5.0,1.0,322.0,134000.0,1,0,0,1,0,1
1222,6,1949,1950,1040.0,1168.0,1846.0,2,7.0,1.0,315.0,143000.0,1,0,0,1,0,1
1223,5,1951,1951,2052.0,2136.0,2136.0,2,7.0,2.0,528.0,137900.0,1,0,0,1,0,1
1224,7,2004,2005,788.0,788.0,1490.0,2,8.0,2.0,388.0,184000.0,0,0,0,0,0,0
1225,6,1958,1958,588.0,1138.0,1138.0,1,6.0,1.0,264.0,145000.0,1,0,0,1,0,1
1226,6,2007,2007,894.0,894.0,1933.0,2,9.0,3.0,668.0,214000.0,0,0,0,0,0,0
1227,5,1965,2008,912.0,912.0,912.0,1,5.0,2.0,576.0,147000.0,1,0,0,0,0,1
1228,9,2008,2008,1702.0,1702.0,1702.0,1,7.0,3.0,938.25,340037.5,0,1,1,0,1,0
1229,5,1960,1960,1075.0,1507.0,1507.0,2,7.0,1.0,404.0,127000.0,1,0,0,1,0,1
1230,5,1977,1977,1361.0,1361.0,2620.0,2,10.0,2.0,600.0,190000.0,1,0,0,1,0,0
1231,5,1962,1962,1106.0,1190.0,1190.0,1,6.0,2.0,540.0,132500.0,1,0,0,1,0,1
1232,4,1962,1962,42.0,1224.0,1224.0,2,6.0,2.0,462.0,101800.0,1,0,0,1,0,0
1233,5,1959,1959,1188.0,1188.0,1188.0,1,6.0,2.0,531.0,142000.0,1,0,0,1,0,1
1234,5,1911,1950,940.0,1024.0,1964.0,1,7.0,0.0,0.0,130000.0,1,0,0,1,0,1
1235,5,1914,1950,747.0,892.0,1784.0,1,9.0,1.0,180.0,138887.0,1,0,0,1,0,0
1236,7,2003,2003,764.0,764.0,1626.0,2,6.0,2.0,474.0,175500.0,0,0,0,0,0,0
1237,7,2004,2005,847.0,847.0,1948.0,2,8.0,2.0,434.0,195000.0,0,0,0,0,0,0
1238,6,2005,2005,1141.0,1141.0,1141.0,1,6.0,2.0,484.0,142500.0,0,0,0,1,0,0
1239,8,2006,2006,1476.0,1484.0,1484.0,2,6.0,2.0,472.0,265900.0,0,0,1,0,0,0
1240,7,2003,2003,884.0,884.0,1768.0,2,8.0,2.0,543.0,224900.0,0,0,0,0,0,0
1241,7,2007,2007,1689.0,1689.0,1689.0,2,7.0,3.0,938.25,248328.0,0,0,0,0,0,0
1242,7,1974,1974,1053.0,1173.0,1173.0,2,6.0,2.0,528.0,170000.0,1,0,0,0,0,0
1243,10,2006,2006,2052.0,2076.0,2076.0,2,7.0,3.0,850.0,340037.5,0,1,1,0,1,0
1244,8,1929,1950,792.0,792.0,1517.0,1,7.0,2.0,400.0,230000.0,1,0,0,0,0,0
1245,6,1984,2003,585.0,1140.0,1868.0,3,7.0,2.0,477.0,178000.0,1,0,0,1,0,0
1246,7,2005,2006,756.0,756.0,1553.0,2,6.0,2.0,615.0,186500.0,0,0,0,0,0,0
1247,6,1976,1976,1012.0,1034.0,1034.0,1,6.0,3.0,888.0,169900.0,1,0,0,1,0,1
1248,6,1917,1950,735.0,1134.0,2058.0,1,8.0,2.0,396.0,129500.0,1,0,0,1,0,0
1249,5,1950,1950,876.0,988.0,988.0,1,6.0,1.0,276.0,119000.0,1,0,0,1,0,1
1250,7,1968,1968,2052.0,2110.0,2110.0,2,8.0,2.0,522.0,244000.0,0,0,1,0,0,1
